# English inventory index, Spanish, French, German, Portuguese. = preserves technical notation; @N reuses row N.
816	Juntos reescalamos	Ensemble, agrandissons	Gemeinsam skalieren wir hoch	Juntos ampliamos
817	Herramientas	Outils	Werkzeuge	Ferramentas
818	Arriba a la izquierda	En haut à gauche	Oben links	Superior esquerdo
819	Arriba a la derecha	En haut à droite	Oben rechts	Superior direito
820	Arriba: vectores dilatados, zonas protegidas, profundidad dilatada. Centro: fotograma reescalado. Abajo: máscara de desoclusión, reactividad, reducción de protección del detalle.	En haut : vecteurs dilatés, zones protégées, profondeur dilatée. Centre : image agrandie. En bas : masque de désoccultation, réactivité, réduction de protection des détails.	Oben: dilatierte Bewegungsvektoren, geschützte Bereiche, dilatierte Tiefe. Mitte: hochskalierter Frame. Unten: Maske neu sichtbarer Bereiche, Reaktivität, Abbau des Detailschutzes.	Acima: vetores dilatados, áreas protegidas, profundidade dilatada. Centro: quadro ampliado. Abaixo: máscara de desoclusão, reatividade, redução de proteção do detalhe.
821	Arriba izquierda: vectores dilatados. Arriba derecha: factor de mezcla previsto.	En haut à gauche : vecteurs dilatés. En haut à droite : facteur de mélange prédit.	Oben links: dilatierte Bewegungsvektoren. Oben rechts: vorhergesagter Mischfaktor.	Acima à esquerda: vetores dilatados. Acima à direita: fator de mistura previsto.
822	Traza	Trace	Ablaufverfolgung	Rastreamento
823	Ajustes de rastreo	Réglages de suivi	Verfolgungseinstellungen	Configurações de rastreamento
824	Ajuste (x exposición del juego)	Ajustement (x exposition du jeu)	Feinjustierung (x Spielbelichtung)	Ajuste (x exposição do jogo)
825	Ajuste (x exploración)	Ajustement (x analyse)	Feinjustierung (x Suche)	Ajuste (x análise)
826	Confía en el proceso. Ignora el centelleo.	Faites confiance au processus. Ignorez le scintillement.	Vertrau dem Prozess. Ignoriere das Flimmern.	Confie no processo. Ignore a cintilação.
827	Dos capas NR compuestas listas.	Deux couches NR composées prêtes.	Zwei zusammengesetzte NR-Ebenen bereit.	Duas camadas NR compostas prontas.
828	Composición de interfaz	Composition d'interface	UI-Komposition	Composição da interface
829	Alfa premultiplicado de interfaz	Alpha prémultiplié d'interface	Vormultipliziertes UI-Alpha	Alfa pré-multiplicado da interface
830	Ultrarrendimiento	Ultra performance	Ultra-Leistung	Ultradesempenho
831	Ultracalidad	Ultra qualité	Ultra-Qualität	Ultraqualidade
832	Preajuste ultrarrendimiento	Préréglage Ultra performance	Ultra-Leistungs-Voreinstellung	Predefinição ultradesempenho
833	Preajuste ultracalidad	Préréglage Ultra qualité	Ultra-Qualitäts-Voreinstellung	Predefinição ultraqualidade
834	Sin asignar	Non attribué	Unbelegt	Não atribuído
835	Poco común	Peu courant	Ungewöhnlich	Incomum
836	Desconocido	Inconnu	Unbekannt	Desconhecido
837	API incompatible	API non prise en charge	API nicht unterstützt	API não suportada
838	Hardware incompatible	Matériel non pris en charge	Hardware nicht unterstützt	Hardware não suportado
839	Hardware incompatible y sin sustituciones	Matériel incompatible et aucun remplacement	Hardware nicht unterstützt und kein Ersatz	Hardware incompatível e sem substituições
840	Plataforma incompatible	Plateforme non prise en charge	Plattform nicht unterstützt	Plataforma não suportada
841	Sin usar	Inutilisé	Ungenutzt	Não utilizado
842	Actualización disponible: %s (actual %s)	Mise à jour disponible : %s (actuelle %s)	Update verfügbar: %s (aktuell %s)	Atualização disponível: %s (atual %s)
843	Actualizar filtros de comparación	Mettre à jour les filtres de comparaison	Vergleichsfilter aktualisieren	Atualizar filtros de comparação
844	Actualizar filtros mín./máx.	Mettre à jour les filtres min/max	Min./Max.-Filter aktualisieren	Atualizar filtros mín./máx.
845	Reesc.	Échelle	Upscaler	Ampl.
846	Sustituir relación de reescalado	Remplacer le rapport de mise à l'échelle	Upscaling-Verhältnis überschreiben	Substituir proporção de upscaling
847	Reescalado hasta ser irreconocible.	Agrandissement jusqu'à méconnaissance.	Bis zur Unkenntlichkeit hochskaliert.	Ampliado até ficar irreconhecível.
848	Reescalador	Moteur de mise à l'échelle	Upscaler	Upscaler
849	Depuración del reescalador	Débogage de mise à l'échelle	Upscaler-Debugansicht	Depuração do upscaler
850	Entradas del reescalador	Entrées du moteur	Upscaler-Eingaben	Entradas do upscaler
851	Calidad del reescalador	Qualité du moteur	Upscaler-Qualität	Qualidade do upscaler
852	Relación del reescalador	Rapport du moteur	Upscaler-Verhältnis	Proporção do upscaler
853	Tiempo de reescalado: %7.2f ms, Media: %7.2f ms	Temps de mise à l'échelle : %7.2f ms, Moyenne : %7.2f ms	Upscaler-Zeit: %7.2f ms, Mittel: %7.2f ms	Tempo de upscaling: %7.2f ms, Média: %7.2f ms
854	El reescalador no está activo	Le moteur n'est pas actif	Upscaler ist nicht aktiv	O upscaler não está ativo
855	Requiere reescalador activo. Puede usarse con cualquier salida FG, con posibles imperfecciones. HUDfix necesario para evitar errores de interfaz.	Moteur actif requis. Utilisable avec toute sortie FG, avec des imperfections possibles. HUDfix requis contre les défauts d'interface.	Aktiver Upscaler erforderlich. Mit jeder FG-Ausgabe nutzbar, eventuell mit Fehlern. HUDfix gegen UI-Störungen erforderlich.	Requer upscaler ativo. Pode usar qualquer saída FG, com possíveis imperfeições. HUDfix necessário para evitar falhas da interface.
856	Reescaladores	Moteurs de mise à l'échelle	Upscaler	Upscalers
857	Reescala internamente y luego reduce a la resolución de pantalla. Menos de 1.0 reduce coste; más de 1.0 aumenta nitidez y coste. Si está deshabilitado, consulta los ajustes Unreal Engine de la wiki. Resolución objetivo y relación total abajo; máximo total 3.0.	Agrandit en interne puis réduit à la résolution d'écran. Sous 1.0 réduit le coût ; au-dessus augmente netteté et coût. Si grisé, consultez les réglages Unreal Engine du wiki. Résolution cible et rapport total en bas ; maximum total 3.0.	Skaliert intern hoch und dann auf Anzeigeauflösung herunter. Unter 1.0 sinken Kosten, über 1.0 steigen Schärfe und Kosten. Bei ausgegrauter Option Unreal-Engine-Tipps im Wiki prüfen. Zielauflösung und Gesamtverhältnis unten; insgesamt maximal 3.0.	Amplia internamente e depois reduz à resolução da tela. Abaixo de 1.0 reduz custo; acima aumenta nitidez e custo. Se indisponível, consulte ajustes Unreal Engine da wiki. Resolução alvo e proporção total abaixo; máximo total 3.0.
858	Reescalado	Mise à l'échelle	Upscaling	Upscaling
859	Reescalado para todos, no solo para unos pocos	La mise à l'échelle pour tous, pas pour une élite	Upscaling für alle, nicht nur für die Elite	Upscaling para todos, não só para poucos
860	RCAS de AMD modificado con contraste y soporte MAS	RCAS AMD modifié avec contraste et prise en charge MAS	Angepasstes AMD-RCAS mit Kontrast und MAS-Unterstützung	RCAS AMD modificado com contraste e suporte MAS
861	Usar máscara reactiva binaria	Utiliser un masque réactif binaire	Binäre reaktive Maske verwenden	Usar máscara reativa binária
862	Usar CopyResource para entradas	Utiliser CopyResource pour les entrées	CopyResource für Eingaben verwenden	Usar CopyResource para entradas
863	Usar CopyResource para salida	Utiliser CopyResource pour la sortie	CopyResource für Ausgabe verwenden	Usar CopyResource para saída
864	Nitidez DAS adaptada a profundidad, dirección y luminancia. Más inteligente y con menos artefactos, pero más pesada. Los objetos más lejanos reciben más nitidez.	Netteté DAS adaptée à la profondeur, à la direction et à la luminance. Plus intelligente, moins d'artefacts, mais plus coûteuse. Les objets éloignés sont davantage accentués.	DAS-Schärfung berücksichtigt Tiefe, Richtung und Luminanz. Intelligenter und artefaktärmer, aber aufwendiger. Weiter entfernte Objekte werden stärker geschärft.	Nitidez DAS adaptada à profundidade, direção e luminância. Mais inteligente e com menos artefatos, mas mais pesada. Objetos distantes recebem mais nitidez.
865	Nitidez RCAS adaptada a profundidad: menos artefactos, pero más coste. Cuanto más lejos el objeto, más nitidez.	Netteté RCAS selon la profondeur : moins d'artefacts mais plus coûteuse. Les objets éloignés sont davantage accentués.	Tiefenabhängige RCAS-Schärfung: weniger Artefakte, aber höhere Kosten. Entfernte Objekte werden stärker geschärft.	Nitidez RCAS adaptada à profundidade: menos artefatos, mas mais custo. Objetos distantes recebem mais nitidez.
866	Usar valores de entrada FSR	Utiliser les valeurs d'entrée FSR	FSR-Eingabewerte verwenden	Usar valores de entrada FSR
867	Usar entradas Ffx	Utiliser les entrées Ffx	Ffx-Eingaben verwenden	Usar entradas Ffx
868	Usar entradas Fsr2	Utiliser les entrées Fsr2	Fsr2-Eingaben verwenden	Usar entradas Fsr2
869	Usar búsqueda de patrones Fsr2	Utiliser la recherche de motifs Fsr2	Fsr2-Mustererkennung verwenden	Usar busca de padrões Fsr2
870	Usar entradas Fsr3	Utiliser les entrées Fsr3	Fsr3-Eingaben verwenden	Usar entradas Fsr3
871	Usar búsqueda de patrones Fsr3	Utiliser la recherche de motifs Fsr3	Fsr3-Mustererkennung verwenden	Usar busca de padrões Fsr3
872	Usar marcadores Reflex del juego	Utiliser les marqueurs Reflex du jeu	Reflex-Marker des Spiels verwenden	Usar marcadores Reflex do jogo
873	Usar ID de aplicación genérico con DLSS	Utiliser un ID d'application générique avec DLSS	Generische App-ID mit DLSS verwenden	Usar ID de aplicativo genérico com DLSS
874	Usar campo de visión horizontal	Utiliser le champ de vision horizontal	Horizontales Sichtfeld verwenden	Usar campo de visão horizontal
875	Usar sombreadores precompilados	Utiliser les shaders précompilés	Vorkompilierte Shader verwenden	Usar shaders pré-compilados
876	Usar máscara reactiva como máscara de transparencia	Utiliser le masque réactif comme masque de transparence	Reaktive Maske als Transparenzmaske verwenden	Usar máscara reativa como máscara de transparência
877	Usar colores del tema	Utiliser les couleurs du thème	Designfarben verwenden	Usar cores do tema
878	Usar valor	Utiliser la valeur	Wert verwenden	Usar valor
879	Usar campo de visión vertical	Utiliser le champ de vision vertical	Vertikales Sichtfeld verwenden	Usar campo de visão vertical
880	ID genérico para NGX. Corrige preajustes OptiScaler que no se aplican en ciertos juegos. Requiere reiniciar el juego.	ID générique pour NGX. Corrige les préréglages OptiScaler non appliqués dans certains jeux. Redémarrage requis.	Generische App-ID für NGX. Behebt nicht greifende OptiScaler-Voreinstellungen in manchen Spielen. Spielneustart erforderlich.	ID genérico para NGX. Corrige predefinições OptiScaler que não são aplicadas em certos jogos. Requer reiniciar o jogo.
881	Usar diferencia de altura como desplazamiento	Utiliser la différence de hauteur comme décalage	Höhenunterschied als Versatz verwenden	Usar diferença de altura como deslocamento
882	Usa un mutex contra desincronización FG y fallos. Desactivarlo puede mejorar rendimiento a costa de estabilidad.	Utilise un mutex contre désynchronisation FG et plantages. Le désactiver peut améliorer les performances au détriment de la stabilité.	Mutex gegen FG-Desynchronisierung und Abstürze. Abschalten kann Leistung steigern, aber Stabilität senken.	Usa mutex contra dessincronização FG e falhas. Desativar pode melhorar desempenho à custa de estabilidade.
883	Usar el preajuste predeterminado de NVIDIA/juego	Utiliser le préréglage NVIDIA/jeu par défaut	NVIDIA-/Spielstandard verwenden	Usar a predefinição padrão NVIDIA/jogo
884	Usa Reflex cuando es posible. En AMD/Intel, Fakenvapi puede sustituir Reflex.	Utilise Reflex si possible. Sur AMD/Intel, Fakenvapi peut remplacer Reflex.	Nutzt Reflex, wenn möglich. Auf AMD/Intel kann Fakenvapi Reflex ersetzen.	Usa Reflex quando possível. Em AMD/Intel, Fakenvapi pode substituir Reflex.
885	Usa tiempos de fotograma calculados por Opti	Utilise les temps d'image calculés par Opti	Nutzt von Opti berechnete Framezeiten	Usa tempos de quadro calculados pelo Opti
886	Usa tiempos proporcionados por DLSSG o FSR-FG	Utilise les temps fournis par DLSSG ou FSR-FG	Nutzt Framezeiten von DLSSG oder FSR-FG	Usa tempos fornecidos por DLSSG ou FSR-FG
887	La inyección Reflex de RTSS con FSR Anti-Lag 2.0 y FSR FG puede causar problemas	L'injection Reflex RTSS avec FSR Anti-Lag 2.0 et FSR FG peut causer des problèmes	RTSS-Reflex-Injektion mit FSR Anti-Lag 2.0 und FSR FG kann Probleme verursachen	Injeção Reflex do RTSS com FSR Anti-Lag 2.0 e FSR FG pode causar problemas
888	El límite Reflex con FSR FG tiene coste adicional	La limite Reflex avec FSR FG a un coût supplémentaire	Reflex-Limit mit FSR FG verursacht Zusatzkosten	O limite Reflex com FSR FG tem custo adicional
889	Usa parte de las funciones de DLSS Enabler	Utilise une partie des fonctions DLSS Enabler	Nutzt einen Teil der DLSS-Enabler-Funktionen	Usa parte das funções do DLSS Enabler
890	Usa datos del reescalador para FG	Utilise les données de mise à l'échelle pour FG	Nutzt Upscaler-Daten für FG	Usa dados do upscaler para FG
891	V-Sync desactivado	V-Sync désactivé	V-Sync aus	V-Sync desativado
892	V-Sync activado	V-Sync activé	V-Sync an	V-Sync ativado
893	Ajustes V-Sync	Réglages V-Sync	V-Sync-Einstellungen	Configurações V-Sync
894	Calculadora de límite VRR	Calculateur de limite VRR	VRR-Framelimit-Rechner	Calculadora de limite VRR
895	0.0f puede mejorar estabilidad temporal de píxeles brillantes. Valores bajos son más estables pero dejan estelas; altos dan más pixelación y menos estelas.	0.0f peut améliorer la stabilité temporelle des pixels brillants. Les valeurs faibles sont plus stables mais avec des traînées ; les élevées plus pixellisées avec moins de traînées.	0.0f kann helle Pixel zeitlich stabilisieren. Niedrige Werte sind stabiler, aber mit Nachbildern; hohe pixeliger, dafür mit weniger Nachbildern.	0.0f pode melhorar estabilidade temporal de pixels brilhantes. Valores baixos são mais estáveis, mas deixam rastros; altos dão mais pixelização e menos rastros.
896	Valores mayores de 0 activan la máscara reactiva	Les valeurs supérieures à 0 activent le masque réactif	Werte über 0 aktivieren die reaktive Maske	Valores acima de 0 ativam a máscara reativa
897	Factor de varianza	Facteur de variance	Varianzfaktor	Fator de variância
898	Varianza: predeterminado FSR 0.1; Opti 0.3	Variance : défaut FSR 0.1 ; Opti 0.3	Varianz: FSR-Standard 0.1; Opti 0.3	Variância: padrão FSR 0.1; Opti 0.3
899	Factor de velocidad	Facteur de vitesse	Geschwindigkeitsfaktor	Fator de velocidade
900	Velocidad como ValidNow	Vitesse comme ValidNow	Geschwindigkeit als ValidNow	Velocidade como ValidNow
901	Campo de visión vertical	Champ de vision vertical	Vertikales Sichtfeld	Campo de visão vertical
902	¿Vul... qué? ~AMD	Vul... quoi ? ~AMD	Vul... was? ~AMD	Vul... o quê? ~AMD
903	=	=	=	=
904	=	=	=	=
905	Ajustes Vulkan con Dx12	Réglages Vulkan avec Dx12	Vulkan-mit-Dx12-Einstellungen	Configurações Vulkan com Dx12
906	Esperando un fotograma...	En attente d'une image...	Warte auf einen Frame...	Aguardando um quadro...
907	Esperando una evaluación NR correcta en la ruta solicitada.	Attente d'une évaluation NR réussie sur le chemin demandé.	Erfolgreiche NR-Auswertung auf dem angeforderten Pfad wird abgewartet.	Aguardando avaliação NR bem-sucedida no caminho solicitado.
908	Camina de la sombra a la luz. Una exposición real cambia.	Passez de l'ombre au soleil. Une vraie exposition varie.	Aus dem Schatten ins Licht gehen. Echte Belichtung ändert sich.	Caminhe da sombra para a luz. Uma exposição real muda.
909	Advertencia	Avertissement	Warnung	Aviso
910	Observando %u, sin cambios todavía: pasa de la luz a la sombra.	Surveillance de %u, aucun changement : passez de la lumière à l'ombre.	%u beobachtet, noch keine Änderung: zwischen Licht und Schatten wechseln.	Observando %u, ainda sem mudanças: passe da luz para a sombra.
911	Marca de agua	Filigrane	Wasserzeichen	Marca d'água
912	Adonde vamos no necesitamos píxeles reales	Là où on va, pas besoin de vrais pixels	Wo wir hinfahren, brauchen wir keine echten Pixel	Para onde vamos, não precisamos de pixels reais
913	Qué backend usar en lugar del DLSSG real	Backend à utiliser à la place du vrai DLSSG	Backend anstelle des echten DLSSG	Qual backend usar no lugar do DLSSG real
914	Fracción de resolución a la que trabaja el modelo. El coste varía con su cuadrado: a la mitad, tarda aproximadamente un cuarto. El fotograma original conserva todo su detalle; solo se calcula pequeña y se amplía la contribución del modelo. El sombreado amplio se conserva, pero el detalle fino sintetizado se suaviza. Útil para reducir el coste a cambio de parte del detalle añadido.	Fraction de résolution utilisée par le modèle. Le coût varie selon son carré : à moitié résolution, environ un quart du temps. L'image originale garde tous ses détails ; seule la contribution du modèle est calculée en petit puis agrandie. Les ombrages larges restent, mais les détails fins synthétisés s'adoucissent. Permet de réduire le coût au prix d'une partie des détails ajoutés.	Auflösungsanteil für die Modellberechnung. Der Aufwand sinkt quadratisch: halbe Auflösung benötigt etwa ein Viertel der Zeit. Das ursprüngliche Bild behält alle Details; nur der Modellbeitrag wird kleiner berechnet und hochskaliert. Großflächige Schattierung bleibt erhalten, synthetisierte Feinstrukturen werden weicher. Spart Rechenzeit auf Kosten hinzugefügter Details.	Fração da resolução usada pelo modelo. O custo varia com o quadrado: metade da resolução leva cerca de um quarto do tempo. O quadro original mantém todos os detalhes; apenas a contribuição do modelo é calculada em tamanho menor e ampliada. O sombreamento amplo permanece, mas detalhes finos sintetizados ficam mais suaves. Reduz o custo em troca de parte dos detalhes adicionados.
915	Divisor aplicado al fotograma antes de mostrarlo al modelo. Es el único punto blanco. El modelo se entrenó con blanco en 1, pero la salida lineal HDR del escalador suele requerir un valor muy distinto. En Monster Hunter Wilds se midió 16 o más para que apareciera detalle; la luz diurna puede requerir más que un campamento sombreado. Un valor bajo aplana casi todo a blanco y elimina el detalle, dejando una dominante de color. Un valor alto subexpone y amplifica los errores al salir. Auméntalo hasta que deje de mejorar: después empeora. Ya no se multiplica por un blanco medido, pues esa medida confundía brillo de escena con punto blanco y oscurecía demasiado la entrada. Con intensidad cero el fotograma sigue siendo idéntico bit a bit.	Diviseur appliqué à l'image avant le modèle : c'est l'unique point blanc. Le modèle a été entraîné avec le blanc à 1, mais la sortie HDR linéaire de l'upscaler demande souvent bien plus. Dans Monster Hunter Wilds, les mesures indiquent 16 ou plus pour voir les détails ; le plein jour peut demander plus qu'un camp ombragé. Trop bas, presque tout devient blanc et les détails disparaissent, laissant une dominante colorée. Trop haut, l'entrée est sous-exposée et les erreurs sont amplifiées en sortie. Augmentez jusqu'à ce que l'image cesse de s'améliorer ; ensuite elle se dégrade. L'ancien blanc mesuré a été supprimé : il confondait luminosité de scène et point blanc, assombrissant trop l'entrée. À intensité nulle, l'image reste identique bit à bit.	Divisor des Bildes vor dem Modell; dies ist der einzige Weißpunkt. Das Modell wurde mit Weiß bei 1 trainiert, die lineare HDR-Ausgabe des Upscalers benötigt aber oft deutlich mehr. In Monster Hunter Wilds wurden mindestens 16 gemessen, bevor Details sichtbar wurden; Tageslicht kann mehr als ein schattiges Lager benötigen. Zu niedrig: Fast alles wird weiß abgeflacht, Details gehen verloren, ein Farbstich bleibt. Zu hoch: Unterbelichtung und verstärkte Fehler bei der Ausgabe. Erhöhen, bis das Bild nicht mehr besser wird; danach wird es schlechter. Der frühere gemessene Weißpunkt entfällt, weil er Szenenhelligkeit mit Weißpunkt verwechselte und die Eingabe zu stark abdunkelte. Bei Stärke null bleibt das Bild bitidentisch.	Divisor do quadro antes de entrar no modelo; este é o único ponto branco. O modelo foi treinado com branco em 1, mas a saída HDR linear do upscaler costuma exigir muito mais. Em Monster Hunter Wilds, foram medidos 16 ou mais para aparecerem detalhes; a luz do dia pode exigir mais que um acampamento sombreado. Muito baixo: quase tudo fica branco e perde detalhes, restando uma tonalidade de cor. Muito alto: subexposição e erros ampliados na saída. Aumente até a imagem parar de melhorar; depois ela piora. O antigo branco medido foi removido, pois confundia brilho da cena com ponto branco e escurecia demais a entrada. Com intensidade zero, o quadro permanece idêntico bit a bit.
916	Cómo se presenta la imagen al modelo y se recupera su resultado. Desactivado (compresión suave): predeterminado, conserva bien los tonos medios pero pierde detalle en luces intensas. Neutwo compuesto: curva sin recorte seguida de intensidad, protección de luces y paleta; recupera luces pero comprime tonos medios y cambia el blanco de referencia: revísalo al cambiar. Híbrido compuesto: recomendado; tonos medios intactos y compresión sin recorte solo en luces, con poco cambio del blanco. Reemplazar: resultado directo mediante la inversa exacta, sin protección, paleta ni intensidades; detallado pero las luces parpadean en movimiento. Es una referencia, no para uso diario. Reemplazar híbrido: resultado directo con curva híbrida; limita el parpadeo a luces realmente brillantes y conserva gran parte del detalle. Desactivado es idéntico byte a byte al comportamiento anterior.	Présentation de l'image au modèle et récupération du résultat. Désactivé (compression douce) : par défaut, préserve les tons moyens mais perd les détails des hautes lumières. Neutwo composé : courbe sans écrêtage puis intensités, protection et palette ; récupère les lumières mais comprime les tons moyens et déplace le blanc de référence, à revérifier. Hybride composé : recommandé ; tons moyens inchangés, compression sans écrêtage seulement dans les lumières, blanc presque inchangé. Remplacer : sortie directe par l'inverse exact, sans protection, palette ni intensités ; détaillée mais les lumières clignotent en mouvement. Référence, pas un réglage quotidien. Remplacer hybride : sortie directe sur courbe hybride ; limite le clignotement aux vraies hautes lumières tout en conservant les détails. Désactivé reste identique octet par octet à l'ancien comportement.	Darstellung der Eingabe und Rückführung des Modellergebnisses. Aus (sanfter Übergang): Standard, gute Mitteltöne, aber weniger Details in hellen Bereichen. Neutwo kombiniert: unbeschnittene Kurve, danach Stärken, Spitzlichtschutz und Palette; mehr helle Details, aber komprimierte Mitteltöne und verschobenes Referenzweiß: neu prüfen. Hybrid kombiniert: empfohlen; unveränderte Mitteltöne und unbeschnittene Kompression nur in Spitzlichtern, kaum Weißverschiebung. Ersetzen: direkte Modellausgabe durch die exakte Umkehrung, ohne Schutz, Palette oder Stärken; detailreich, doch Lichter flackern bei Bewegung. Referenz, nicht für den Alltag. Hybrid ersetzen: direkte Ausgabe mit Hybridkurve; Flackern bleibt auf echte Spitzlichter beschränkt, bei weitgehend erhaltenen Details. Aus bleibt byteidentisch zum bisherigen Verhalten.	Como a imagem é apresentada ao modelo e como o resultado retorna. Desativado (compressão suave): padrão, preserva tons médios mas perde detalhes em altas luzes. Neutwo composto: curva sem corte seguida de intensidades, proteção e paleta; recupera luzes, mas comprime tons médios e muda o branco de referência: confira ao trocar. Híbrido composto: recomendado; tons médios intactos e compressão sem corte apenas nas luzes, quase sem mudar o branco. Substituir: saída direta pela inversa exata, sem proteção, paleta ou intensidades; detalhada, mas luzes piscam em movimento. É referência, não para uso diário. Substituir híbrido: saída direta com curva híbrida; limita a cintilação às luzes realmente intensas e preserva muitos detalhes. Desativado mantém o comportamento anterior byte a byte.
917	Lo que use el juego	Selon le jeu	Vom Spiel verwendet	O que o jogo usar
918	Origen del divisor del fotograma. Solo blanco de referencia: usa únicamente el control inferior; sirve con exposición fija, pero una constante no cubre una cueva y un campo. Exposición del juego: lee la textura que el juego entrega al escalador; es la mejor fuente porque se decide antes y este paso no la altera, aunque no todos los juegos la proporcionan. Búfer encontrado: para juegos que calculan exposición sin entregarla. Es una ESTIMACIÓN por la forma del búfer; en GTA V el mejor candidato sigue la exposición real a otra escala, corregida por la proporción del anclaje. Requiere anclar una vez y verificar después.	Origine du diviseur de l'image. Blanc de référence seul : uniquement le curseur ci-dessous ; convient à une exposition fixe, pas à la fois à une grotte et un champ. Exposition du jeu : lit la texture fournie à l'upscaler ; meilleure source car décidée en amont, sans influence de cette passe, mais tous les jeux ne la fournissent pas. Tampon détecté : pour les jeux qui calculent l'exposition sans la transmettre. C'est une ESTIMATION selon la forme du tampon ; dans GTA V, le meilleur candidat suit l'exposition à une autre échelle, compensée par le rapport d'ancrage. Ancrez une fois puis vérifiez.	Quelle des Bilddivisors. Nur Referenzweiß: ausschließlich der Regler unten; geeignet bei fester Belichtung, aber eine Konstante passt nicht gleichzeitig für Höhle und Feld. Spielbelichtung: liest die vom Spiel an den Upscaler übergebene Textur; beste Quelle, da vorgelagert und von diesem Durchlauf unbeeinflusst. Nicht jedes Spiel liefert sie. Gefundener Puffer: für Spiele, die Belichtung berechnen, aber nicht übergeben. Eine SCHÄTZUNG anhand der Pufferform; in GTA V folgt der beste Kandidat der echten Belichtung auf eigener Skala, die das Ankerverhältnis ausgleicht. Einmal verankern und anschließend prüfen.	Origem do divisor do quadro. Só branco de referência: apenas o controle abaixo; adequado para exposição fixa, mas uma constante não serve para uma caverna e um campo. Exposição do jogo: lê a textura entregue ao upscaler; é a melhor fonte, decidida antes e não alterada por esta passagem, mas nem todos os jogos a fornecem. Buffer encontrado: para jogos que calculam exposição sem repassá-la. É uma ESTIMATIVA pelo formato do buffer; em GTA V, o melhor candidato segue a exposição real em outra escala, compensada pela proporção da âncora. Ancore uma vez e confira depois.
919	Posición del corte. A la izquierda está el fotograma del escalador; a la derecha, el editado por el modelo.	Position de la séparation : à gauche l'image de l'upscaler, à droite celle modifiée par le modèle.	Position der Trennlinie: links das Upscaler-Bild, rechts das vom Modell bearbeitete Bild.	Posição do corte: à esquerda, o quadro do upscaler; à direita, o editado pelo modelo.
920	Si el color del modelo acompaña a su luz. 0 conserva exactamente el tono del juego y solo modifica el brillo. 1 incorpora el color del modelo, limitado a AP1. La interpolación entre imágenes terminadas evita los cambios de tono de la antigua suma de diferencias de color. Por encima de 1 aumenta la saturación sin cambiar el tono; comprime suavemente al llegar al límite de la pantalla en vez de recortar. 1 es el color propio del modelo; más añade viveza.	Le choix d'ajouter la couleur du modèle à sa lumière. 0 conserve exactement la teinte du jeu et ne modifie que la luminosité. 1 ajoute la couleur du modèle, limitée à AP1. L'interpolation entre images finies évite les dérives de teinte de l'ancienne addition de différences de couleur. Au-delà de 1, la saturation augmente sans changer la teinte, avec une compression douce à la limite de l'écran plutôt qu'un écrêtage. 1 est la couleur du modèle ; au-delà, elle devient plus vive.	Ob die Modellfarbe mit der Helligkeit übernommen wird. 0 erhält den Farbton des Spiels exakt und verändert nur die Helligkeit. 1 übernimmt die Modellfarbe, auf AP1 begrenzt. Das Mischen fertiger Bilder vermeidet die Farbtonverschiebungen der früheren Addition von Farbdifferenzen. Über 1 steigt die Sättigung ohne Farbtonänderung; an der Darstellungsgrenze erfolgt ein sanfter Übergang statt harten Abschneidens. 1 ist die Modellfarbe; darüber wird sie kräftiger.	Se a cor do modelo acompanha sua luz. 0 preserva exatamente a tonalidade do jogo e só altera o brilho. 1 incorpora a cor do modelo, limitada a AP1. A interpolação entre imagens prontas evita mudanças de tonalidade da antiga soma de diferenças de cor. Acima de 1, aumenta a saturação sem mudar a tonalidade, com compressão suave no limite da tela em vez de corte. 1 é a cor do modelo; acima disso, fica mais viva.
921	Si se aplica la edición del modelo. Desactivado muestra el fotograma limpio del escalador mientras el paso sigue ejecutándose. Con Congelar fotograma, en Comparar, permite alternar la misma imagen congelada con y sin renderizado neuronal. Déjalo activado para uso normal.	Applique ou non la modification du modèle. Désactivé, affiche l'image propre de l'upscaler mais la passe continue. Avec Figer l'image, sous Comparer, vous pouvez alterner la même image figée avec et sans rendu neuronal. Laissez activé pour un usage normal.	Ob die Modellbearbeitung angewendet wird. Aus zeigt das unveränderte Upscaler-Bild, während der Durchlauf weiterläuft. Mit Bild einfrieren unter Vergleichen lässt sich dasselbe eingefrorene Bild mit und ohne neuronales Rendering betrachten. Für normale Nutzung eingeschaltet lassen.	Se a edição do modelo é aplicada. Desativado mostra o quadro limpo do upscaler enquanto a passagem continua. Com Congelar quadro, em Comparar, permite alternar a mesma imagem congelada com e sem renderização neural. Deixe ativado para uso normal.
922	¿Qué consuelo eliges?	Quelle illusion choisissez-vous ?	Welchen Trost wählst du?	Qual consolo você escolhe?
923	Origen del punto blanco	Source du point blanc	Weißpunktquelle	Origem do ponto branco
924	¿Quién es Nukem, por cierto?	Qui est Nukem, au fait ?	Wer ist eigentlich Nukem?	Quem é Nukem, afinal?
925	¡Se aplicará tras cambiar RESOLUCIÓN/PREAJUSTE!	Sera appliqué après un changement de RÉSOLUTION/PRÉRÉGLAGE !	Wird nach Änderung von AUFLÖSUNG/VOREINSTELLUNG angewendet!	Será aplicado após mudar RESOLUÇÃO/PREDEFINIÇÃO!
